meetId,finalPlaceId,finalTime
941,88,2024-01-29 11:30:00
942,877,2024-09-04 17:30:00
943,971,2024-10-29 18:45:00
944,1298,2024-10-03 18:30:00
945,597,2024-06-30 21:45:00
946,731,2022-03-05 19:15:00
947,731,2022-04-03 16:15:00
948,1053,2023-04-06 14:15:00
951,662,2024-05-27 19:45:00
952,911,2023-12-27 15:15:00
953,37,2024-07-25 12:00:00
955,1370,2024-10-15 12:45:00
956,309,2023-12-20 11:30:00
957,1177,2022-05-25 18:00:00
958,1318,2023-02-27 20:45:00
960,289,2024-07-09 10:45:00
961,308,2023-07-17 16:45:00
962,1048,2022-06-07 14:00:00
963,371,2023-02-05 15:45:00
964,1054,2024-03-10 14:30:00
965,1003,2022-12-31 18:15:00
966,314,2023-12-24 20:00:00
967,231,2022-07-27 15:00:00
969,259,2023-03-15 15:30:00
970,771,2023-02-20 20:45:00
971,1435,2022-11-02 11:00:00
972,910,2022-08-19 14:15:00
973,262,2024-08-29 13:30:00
974,479,2022-08-28 14:45:00
975,1177,2024-07-19 09:15:00
976,1109,2023-08-25 13:00:00
977,1141,2022-01-22 17:45:00
978,317,2022-12-05 15:00:00
979,1464,2023-05-16 17:15:00
980,423,2022-09-30 18:45:00
981,1028,2024-10-18 17:30:00
983,762,2024-09-06 13:45:00
984,1251,2023-05-09 18:30:00
986,211,2023-07-12 13:30:00
987,1111,2022-04-23 15:00:00
989,482,2023-01-18 15:00:00
990,1208,2023-05-01 19:15:00
991,996,2022-08-16 17:45:00
992,1116,2023-01-24 17:15:00
994,516,2024-07-11 13:15:00
995,885,2023-11-15 14:15:00
996,1147,2024-08-18 13:15:00
999,1030,2024-01-01 16:45:00
1000,1462,2024-11-14 14:45:00
1001,337,2024-09-14 14:00:00
1003,937,2023-05-13 11:00:00
1004,37,2024-06-28 15:45:00
1005,766,2023-12-20 15:45:00
1006,211,2024-10-06 19:15:00
1007,617,2022-11-10 19:30:00
1010,1050,2023-08-27 11:30:00
1011,573,2022-07-16 16:00:00
1012,886,2023-05-23 17:30:00
1013,1172,2024-09-17 17:45:00
1014,908,2023-12-20 18:30:00
1015,364,2023-12-25 19:45:00
1016,896,2022-04-22 09:30:00
1017,795,2024-07-14 16:00:00
1018,1234,2023-02-08 18:45:00
1019,1399,2023-10-09 19:30:00
1023,376,2023-06-01 20:45:00
1024,903,2023-04-06 18:00:00
1025,594,2022-03-04 15:30:00
1026,1215,2023-03-07 14:15:00
1027,1000,2023-06-10 15:15:00
1028,1311,2023-07-25 15:15:00
1029,1420,2023-11-05 21:30:00
1030,1523,2022-10-01 19:00:00
1032,586,2022-10-02 15:45:00
1034,666,2022-05-11 20:30:00
1035,1016,2022-09-11 14:30:00
1036,1325,2022-09-09 19:15:00
1037,1074,2023-07-30 17:00:00
1038,361,2024-04-19 11:30:00
1039,704,2023-05-24 15:30:00
1040,672,2022-08-06 14:15:00
1041,1154,2022-01-20 13:30:00
1042,226,2024-11-14 12:30:00
1043,1125,2022-06-14 12:45:00
1044,1,2022-03-10 18:15:00
1045,731,2022-06-12 21:45:00
1046,1048,2023-08-01 12:00:00
1047,745,2024-01-02 07:00:00
1048,1059,2023-06-07 11:15:00
1049,202,2023-08-17 22:15:00
1051,431,2023-12-03 17:30:00
1052,610,2022-06-29 19:00:00
1053,996,2023-07-24 18:30:00
1055,432,2022-10-04 22:45:00
1056,1001,2022-06-23 15:15:00
1058,450,2022-11-27 15:30:00
1059,412,2023-02-15 15:30:00
1060,681,2022-03-08 12:15:00
1061,1376,2022-10-11 18:45:00
1062,504,2023-12-24 13:30:00
1063,326,2023-03-28 18:00:00
1064,775,2022-12-28 12:30:00
1065,1533,2023-01-10 17:00:00
1066,1149,2023-07-05 14:15:00
1067,539,2024-03-25 11:30:00
1068,57,2023-12-21 14:00:00
1069,865,2022-05-10 18:30:00
1070,940,2023-11-16 10:15:00
1071,706,2024-08-03 10:30:00
1072,900,2022-02-21 15:15:00
1073,569,2023-04-02 15:30:00
1074,425,2022-06-10 21:15:00
1075,498,2022-10-20 12:45:00
1076,1423,2024-09-02 19:30:00
1077,508,2022-08-17 18:15:00
1078,1402,2024-02-11 17:30:00
1079,60,2023-05-06 15:30:00
1080,729,2023-12-01 17:30:00
1081,50,2023-05-10 07:30:00
1082,1358,2022-07-04 13:30:00
1083,634,2023-05-23 17:15:00
1084,427,2022-02-07 10:45:00
1087,725,2022-07-29 11:30:00
1088,1431,2022-03-25 14:00:00
1090,989,2024-07-20 16:45:00
1091,1320,2023-01-18 18:45:00
1092,801,2024-04-30 17:45:00
1093,1328,2024-03-28 18:30:00
1094,760,2023-08-06 14:30:00
1095,1120,2024-03-03 09:30:00
1096,660,2023-05-08 19:00:00
1097,256,2024-07-28 15:30:00
1098,1094,2022-09-27 19:30:00
1099,1487,2022-08-23 17:45:00
1100,135,2024-11-08 12:15:00
1101,609,2023-11-09 20:00:00
1102,1335,2024-02-01 10:15:00
1103,1218,2022-06-29 19:15:00
1105,697,2024-06-21 17:45:00
1106,1169,2024-05-13 11:45:00
1108,242,2024-01-24 10:45:00
1109,1369,2022-10-01 12:45:00
1110,190,2022-12-23 14:45:00
1111,97,2024-03-27 12:45:00
1112,1486,2024-10-07 15:45:00
1113,257,2022-12-07 13:15:00
1115,391,2022-05-15 13:45:00
1116,1295,2023-11-24 13:45:00
1117,49,2023-07-04 10:45:00
1118,1006,2024-10-09 21:45:00
1119,1194,2023-10-28 15:45:00
1120,1534,2023-08-30 16:30:00
1121,1258,2022-09-08 20:30:00
1122,113,2023-01-18 20:15:00
1123,357,2022-10-14 13:45:00
1124,157,2024-05-11 14:15:00
1125,689,2024-05-27 15:15:00
1126,1448,2022-01-15 13:45:00
1128,38,2022-02-26 17:45:00
1129,369,2024-09-11 20:30:00
1130,874,2024-03-22 20:15:00
1131,60,2023-11-16 20:00:00
1132,1116,2023-01-26 11:45:00
1133,455,2024-10-16 17:00:00
1134,1503,2023-01-10 18:15:00
1135,382,2022-03-01 13:15:00
1136,1312,2022-09-10 13:45:00
1137,1322,2023-03-14 15:00:00
1139,441,2023-01-20 12:00:00
1140,882,2024-04-07 16:15:00
1141,874,2022-12-19 12:30:00
1142,1038,2024-09-18 19:00:00
1143,103,2024-06-23 11:15:00
1144,945,2022-07-16 20:45:00
1147,571,2023-04-29 20:15:00
1148,1140,2023-10-23 18:30:00
1149,794,2022-12-17 19:15:00
1151,1242,2024-03-05 17:30:00
1153,533,2023-07-16 14:15:00
1154,341,2023-03-26 18:00:00
1155,1261,2024-11-03 11:00:00
1156,247,2022-01-30 19:00:00
1157,1493,2024-04-22 18:45:00
1158,1169,2023-04-24 15:15:00
1159,984,2023-05-30 16:15:00
1160,1212,2023-08-22 17:15:00
1162,881,2023-08-06 14:00:00
1163,601,2024-04-07 19:15:00
1164,1373,2024-02-03 16:00:00
1166,1110,2022-02-02 14:45:00
1167,10,2023-07-24 17:15:00
1168,290,2024-11-13 21:00:00
1169,906,2022-01-19 14:00:00
1170,1199,2022-09-20 17:45:00
1171,1520,2024-11-18 17:45:00
1172,395,2022-11-22 13:45:00
1173,395,2024-06-20 20:30:00
1174,855,2024-04-29 14:30:00
1175,285,2024-07-10 17:45:00
1176,1042,2024-02-04 11:00:00
1177,1299,2023-07-08 13:15:00
1178,1516,2024-10-10 18:45:00
1179,233,2022-09-29 14:00:00
1180,177,2023-11-07 13:15:00
1181,350,2024-09-05 19:30:00
1182,307,2022-10-19 11:30:00
1183,517,2023-07-04 17:30:00
1184,1076,2022-12-17 12:45:00
1185,1261,2024-03-20 18:15:00
1186,601,2022-09-11 19:30:00
1187,791,2022-10-20 19:30:00
1189,660,2024-01-12 14:15:00
1190,476,2024-05-14 18:00:00
1192,1451,2023-07-28 11:30:00
1193,336,2023-10-19 08:30:00
1194,1134,2024-01-21 20:00:00
1195,719,2022-05-21 18:45:00
1196,761,2023-07-05 15:45:00
1198,1539,2023-07-02 16:15:00
1199,615,2022-04-18 15:15:00
1200,1193,2022-11-18 16:45:00
1201,802,2024-04-01 12:15:00
1202,709,2023-12-28 13:00:00
1204,999,2022-03-31 20:30:00
1205,1438,2022-04-01 15:15:00
1206,146,2023-08-16 12:15:00
1207,160,2024-12-17 11:30:00
1208,367,2023-08-21 19:45:00
1209,608,2022-05-22 16:15:00
1210,507,2024-08-07 21:00:00
1211,378,2022-10-22 18:30:00
1213,1202,2023-09-09 13:30:00
1214,501,2022-01-05 16:00:00
1215,746,2023-09-20 14:15:00
1217,668,2022-10-29 13:30:00
1218,343,2022-09-12 16:45:00
1219,1089,2023-10-22 14:00:00
1220,221,2024-10-18 16:45:00
1223,970,2024-11-07 19:00:00
1226,757,2022-09-12 10:45:00
1227,1343,2022-05-26 14:00:00
1228,1073,2023-11-16 20:30:00
1229,1073,2023-04-17 15:15:00
1230,652,2024-08-24 09:30:00
1231,234,2024-05-15 19:30:00
1232,1111,2024-06-27 17:30:00
1233,8,2023-02-10 20:30:00
1234,199,2023-04-12 14:45:00
1235,815,2024-04-25 13:45:00
1236,52,2022-10-07 16:15:00
1237,1168,2023-10-16 17:30:00
1238,839,2024-10-12 18:00:00
1239,382,2024-12-03 19:45:00
1240,24,2024-01-10 13:45:00
1241,1122,2023-05-30 17:15:00
1242,1058,2022-09-24 16:45:00
1245,1125,2022-01-07 21:45:00
1246,311,2024-07-29 19:45:00
1247,980,2023-02-02 18:00:00
1249,1528,2024-02-09 16:30:00
1250,269,2023-12-06 19:30:00
1251,1458,2024-08-19 18:15:00
1252,601,2022-08-04 16:45:00
1253,198,2024-07-29 14:00:00
1254,1258,2024-01-23 18:45:00
1255,1103,2024-02-03 12:15:00
1256,200,2024-07-02 11:00:00
1257,1382,2022-06-29 12:30:00
1258,1216,2023-01-30 18:15:00
1259,179,2023-05-04 18:15:00
1260,783,2022-11-04 11:30:00
1262,1464,2022-06-26 13:15:00
1263,282,2022-06-05 19:00:00
1264,82,2024-04-29 17:30:00
1265,1233,2023-03-08 18:30:00
1266,443,2022-09-20 16:45:00
1267,1066,2024-11-21 17:30:00
1268,574,2023-03-21 11:15:00
1269,394,2022-09-18 17:30:00
1270,1533,2022-10-05 13:00:00
1271,121,2022-04-24 18:45:00
1272,900,2022-07-02 16:00:00
1273,447,2023-03-22 12:30:00
1274,821,2023-04-22 13:15:00
1275,1505,2023-06-29 21:15:00
1277,760,2022-12-13 16:00:00
1278,716,2023-09-04 19:15:00
1279,1139,2022-05-24 18:30:00
1280,1519,2022-09-25 16:30:00
1281,899,2022-08-31 18:00:00
1282,267,2023-08-15 16:15:00
1283,1020,2022-03-04 11:30:00
1284,865,2022-11-15 10:45:00
1285,100,2022-12-04 20:15:00
1286,731,2022-10-26 18:00:00
1288,693,2023-06-20 13:15:00
1289,1265,2023-11-22 19:30:00
1290,881,2024-02-09 19:15:00
1291,41,2024-07-12 12:30:00
1292,1119,2024-01-11 16:15:00
1293,58,2024-06-30 15:30:00
1294,1465,2024-03-07 12:15:00
1295,844,2022-01-24 10:30:00
1296,915,2023-05-13 14:15:00
1297,405,2023-04-04 13:15:00
1298,572,2023-03-20 13:15:00
1299,197,2024-08-25 17:30:00
1300,104,2024-11-21 17:45:00
1301,1062,2022-09-19 13:15:00
1302,1090,2023-12-29 10:00:00
1303,1488,2022-01-27 17:00:00
1304,1297,2023-10-21 10:30:00
1305,730,2023-11-18 21:00:00
1306,1497,2023-05-12 16:15:00
1307,1085,2022-09-14 12:45:00
1308,1351,2023-08-09 14:30:00
1309,747,2024-01-22 14:45:00
1310,617,2023-01-19 19:00:00
1311,1463,2023-03-07 15:30:00
1312,1367,2024-04-23 20:30:00
1313,145,2024-10-11 20:30:00
1314,1332,2023-03-22 16:45:00
1315,704,2023-05-01 16:00:00
1316,181,2023-12-18 13:45:00
1317,210,2023-07-26 12:45:00
1318,237,2022-03-20 21:00:00
1319,1142,2024-03-29 18:00:00
1321,1358,2022-12-19 21:15:00
1323,1342,2024-01-22 21:30:00
1324,1375,2024-02-19 21:45:00
1325,414,2024-02-29 12:00:00
1326,1309,2024-03-14 15:00:00
1327,1406,2024-11-28 16:15:00
1328,886,2024-05-31 10:45:00
1329,179,2022-05-29 19:30:00
1330,1394,2024-02-05 20:00:00
1332,1146,2023-02-27 17:45:00
1334,174,2024-01-21 16:00:00
1335,1447,2024-03-31 16:45:00
1336,1247,2023-07-24 20:45:00
1337,547,2024-08-10 17:00:00
1339,162,2024-11-16 14:45:00
1340,1361,2023-09-03 20:45:00
1341,911,2023-10-07 13:30:00
1342,703,2023-11-19 14:45:00
1344,1168,2024-07-02 12:30:00
1345,22,2024-06-26 16:30:00
1346,1474,2023-12-29 18:45:00
1347,63,2023-10-25 11:00:00
1348,1161,2024-09-19 17:45:00
1349,264,2024-08-28 14:00:00
1350,313,2024-01-02 17:00:00
1351,807,2022-03-14 19:00:00
1352,498,2022-12-03 13:00:00
1353,977,2024-02-05 17:30:00
1354,1388,2023-03-29 20:30:00
1355,503,2024-11-22 16:45:00
1356,551,2022-04-22 14:00:00
1357,344,2023-12-11 14:15:00
1358,1114,2023-10-06 17:15:00
1359,1101,2023-03-07 12:15:00
1360,69,2023-08-10 19:45:00
1361,695,2023-03-04 18:15:00
1362,1091,2022-08-11 12:00:00
1364,476,2023-09-23 14:45:00
1365,837,2024-06-27 13:30:00
1367,290,2023-03-08 16:45:00
1370,624,2024-12-01 17:15:00
1372,897,2023-01-02 18:30:00
1373,291,2024-04-19 20:15:00
1374,30,2024-02-11 14:00:00
1375,136,2024-01-14 12:30:00
1376,998,2023-08-31 19:00:00
1377,1146,2023-10-16 15:00:00
1379,915,2024-05-29 17:15:00
1380,1001,2023-11-29 18:45:00
1381,352,2024-10-09 18:15:00
1382,1351,2024-11-07 18:30:00
1383,293,2023-03-19 18:45:00
1384,1404,2024-01-25 19:00:00
1385,306,2024-04-17 15:45:00
1386,582,2024-06-17 17:00:00
1387,1424,2022-07-09 11:30:00
1388,232,2023-02-06 18:15:00
1389,1118,2023-02-06 18:00:00
1391,1005,2024-02-15 20:30:00
1392,1272,2023-05-06 17:00:00
1393,324,2022-09-06 16:45:00
1394,1003,2022-12-20 14:15:00
1396,681,2023-08-05 17:00:00
1397,1205,2023-01-21 09:00:00
1399,179,2024-04-08 16:30:00
1400,1438,2023-04-28 15:00:00
1401,1385,2022-09-29 13:15:00
1402,146,2023-02-13 16:00:00
1403,846,2023-01-15 19:30:00
1404,1418,2023-10-04 18:15:00
1405,253,2022-12-11 18:30:00
1406,617,2024-02-26 13:45:00
1407,949,2022-05-09 10:30:00
1408,957,2024-10-09 18:30:00
1409,257,2023-07-10 18:15:00
1410,303,2023-09-02 13:45:00
1412,1143,2023-09-22 13:30:00
1413,765,2024-09-25 16:15:00
1414,1202,2022-06-01 10:30:00
1415,158,2024-08-31 22:30:00
1416,897,2024-09-01 14:00:00
1417,1433,2022-09-02 16:30:00
1418,1365,2022-05-26 18:00:00
1419,385,2022-08-28 14:45:00
1420,287,2023-08-03 13:15:00
1421,261,2022-07-11 12:45:00
1422,319,2023-01-30 18:15:00
1423,1080,2023-09-22 20:00:00
1424,589,2022-10-07 11:00:00
1426,90,2023-05-13 15:45:00
1427,31,2022-09-06 15:30:00
1428,1438,2023-10-02 13:15:00
1429,1363,2022-05-18 15:00:00
1430,174,2022-02-19 19:45:00
1431,1154,2024-09-30 14:30:00
1432,1430,2022-09-11 13:15:00
1433,1537,2022-10-30 16:00:00
1434,1224,2023-06-13 22:00:00
1435,490,2022-02-05 11:30:00
1436,1049,2022-08-21 16:15:00
1437,1502,2024-04-06 16:45:00
1438,1446,2022-04-24 18:15:00
1439,840,2022-04-02 16:00:00
1440,609,2022-04-22 13:15:00
1442,464,2024-03-08 16:15:00
1443,899,2022-10-07 14:45:00
1444,1436,2024-06-21 12:30:00
1445,88,2024-10-23 17:00:00
1446,424,2024-11-17 11:00:00
1447,1184,2022-10-19 12:30:00
1448,153,2024-10-14 19:30:00
1449,1166,2022-08-29 14:30:00
1450,1160,2023-11-24 13:15:00
1451,1307,2023-03-14 11:45:00
1452,1116,2023-02-28 13:15:00
1454,904,2024-02-28 18:00:00
1455,800,2023-12-25 20:00:00
1456,868,2022-03-13 16:30:00
1458,720,2024-08-12 13:00:00
1459,1266,2024-08-30 09:45:00
1460,1164,2024-09-17 18:30:00
1461,281,2023-03-06 16:30:00
1462,809,2024-07-22 19:00:00
1463,1209,2022-12-13 16:00:00
1464,598,2024-09-26 20:15:00
1465,1042,2023-01-04 13:15:00
1466,340,2024-11-02 17:15:00
1467,598,2023-07-09 13:15:00
1468,161,2022-07-29 14:30:00
1469,1490,2022-02-07 19:00:00
1471,383,2024-04-07 11:00:00
1472,50,2023-02-23 18:00:00
1473,1124,2023-01-17 18:00:00
1474,27,2023-04-28 11:15:00
1475,943,2023-10-10 11:00:00
1476,551,2023-04-24 17:45:00
1478,173,2023-01-06 10:00:00
1479,550,2023-10-12 15:45:00
1480,531,2023-10-23 19:00:00
1481,311,2024-04-12 17:00:00
1482,922,2024-09-25 13:45:00
1483,298,2023-04-12 15:15:00
1484,675,2022-07-27 15:15:00
1485,287,2024-08-29 10:15:00
1486,150,2023-02-04 14:30:00
1487,1209,2024-04-16 12:00:00
1489,433,2024-04-03 10:15:00
1490,87,2024-11-19 11:45:00
1491,1329,2023-07-29 21:15:00
1492,1437,2022-12-26 17:30:00
1494,574,2024-08-03 16:30:00
1495,482,2022-10-11 15:15:00
1496,95,2024-05-06 18:15:00
1497,511,2023-08-17 13:45:00
1498,883,2023-05-31 14:45:00
1499,1247,2024-03-31 13:45:00
1500,112,2024-07-01 17:15:00
1501,80,2022-02-15 18:45:00
1502,524,2023-10-18 15:00:00
1503,387,2023-10-12 14:45:00
1504,142,2022-02-23 21:00:00
1506,993,2022-05-11 17:00:00
1507,1054,2023-12-14 10:30:00
1508,732,2024-04-19 16:30:00
1509,1158,2024-04-09 16:45:00
1510,245,2023-01-07 20:15:00
1512,1038,2023-11-29 19:00:00
1513,1370,2023-04-11 20:00:00
1514,116,2022-04-18 18:45:00
1515,73,2024-03-18 14:45:00
1516,166,2022-08-29 19:15:00
1517,64,2023-12-04 19:30:00
1518,310,2022-03-23 17:30:00
1519,604,2024-12-06 11:30:00
1520,1320,2022-06-15 17:45:00
1521,1270,2023-11-29 16:00:00
1523,1031,2022-02-22 18:45:00
1524,502,2022-12-04 15:45:00
1525,336,2024-06-08 15:15:00
1526,1207,2022-08-25 19:30:00
1527,482,2023-06-21 15:30:00
1528,1310,2022-12-15 18:15:00
1529,118,2024-02-06 12:30:00
1530,1345,2023-08-24 13:45:00
1531,782,2024-05-19 11:45:00
1532,102,2023-10-27 16:30:00
1533,1221,2024-08-04 15:15:00
1535,1498,2022-11-09 10:30:00
1536,625,2023-03-10 12:30:00
1537,1398,2022-10-10 19:45:00
1539,941,2023-12-28 17:30:00
1540,1096,2023-02-26 13:15:00
1542,225,2024-02-27 14:45:00
1544,86,2023-06-21 18:45:00
1545,679,2022-07-02 13:30:00
1546,379,2023-12-16 13:30:00
1547,1213,2023-04-30 19:15:00
1548,279,2022-09-22 12:30:00
1549,424,2022-06-08 12:45:00
1550,99,2023-11-22 11:15:00
1551,699,2022-08-14 18:00:00
1552,726,2024-06-22 14:00:00
1554,165,2024-03-17 14:30:00
1555,176,2024-06-05 19:45:00
1556,125,2022-05-18 12:30:00
1557,927,2022-12-09 11:15:00
1558,658,2024-04-22 17:15:00
1559,649,2023-11-09 17:15:00
1561,1082,2023-02-24 17:15:00
1562,929,2022-06-22 11:45:00
1563,919,2023-10-30 18:45:00
1564,1345,2023-07-11 10:00:00
1565,1232,2024-09-30 10:45:00
1566,31,2024-11-04 14:15:00
1567,1309,2022-07-06 19:30:00
1568,216,2023-04-20 17:45:00
1570,653,2022-01-07 18:15:00
1571,26,2024-02-04 15:15:00
1572,1252,2022-02-03 10:30:00
1573,313,2022-12-13 17:00:00
1574,351,2024-09-13 12:15:00
1575,677,2022-05-06 16:00:00
1578,893,2024-09-05 13:00:00
1579,1428,2023-01-08 16:30:00
1580,1403,2024-12-01 18:30:00
1581,304,2022-12-19 18:45:00
1582,911,2024-09-06 21:15:00
1583,211,2023-08-17 17:45:00
1585,245,2023-07-09 17:15:00
1586,1348,2023-03-28 18:45:00
1587,1263,2024-03-05 18:00:00
1588,1504,2024-08-07 16:00:00
1589,103,2022-02-23 11:15:00
1590,469,2023-07-17 11:15:00
1591,1327,2024-10-07 15:15:00
1592,83,2022-12-14 12:30:00
1593,103,2022-08-24 14:00:00
1594,685,2022-04-18 17:15:00
1595,597,2022-01-13 14:00:00
1596,1292,2024-06-04 17:15:00
1597,1210,2023-07-31 19:15:00
1598,802,2024-07-05 19:15:00
1600,1523,2023-11-17 16:45:00
1601,138,2024-07-25 20:45:00
1602,998,2022-12-06 14:30:00
1603,995,2024-10-01 11:15:00
1604,907,2022-08-01 16:15:00
1605,505,2023-02-06 13:30:00
1606,507,2024-10-27 14:45:00
1607,1181,2024-05-25 12:30:00
1608,855,2023-12-01 16:45:00
1609,865,2022-01-08 14:15:00
1611,1048,2024-03-12 14:00:00
1612,801,2022-09-11 12:30:00
1613,1133,2024-03-19 19:00:00
1614,1242,2022-06-13 18:15:00
1615,1449,2023-10-10 19:45:00
1616,581,2024-10-09 16:00:00
1617,292,2024-04-12 16:45:00
1618,505,2022-02-21 14:30:00
1619,1003,2024-09-06 21:15:00
1620,1469,2024-06-26 14:30:00
1621,631,2024-08-17 12:00:00
1622,703,2024-04-20 20:00:00
1623,1474,2022-01-22 10:15:00
1624,1213,2022-02-05 14:00:00
1625,719,2022-10-19 18:00:00
1626,1032,2022-03-10 20:00:00
1627,1254,2022-12-20 13:15:00
1628,1309,2024-12-02 20:00:00
1629,1150,2024-05-04 16:30:00
1630,93,2023-11-02 18:30:00
1631,800,2022-05-18 17:00:00
1632,1408,2023-01-02 13:45:00
1633,1427,2022-02-02 18:30:00
1634,1494,2022-07-28 13:30:00
1635,1410,2023-02-27 15:30:00
1637,1040,2024-09-20 12:30:00
1639,1082,2023-05-14 09:45:00
1640,156,2024-11-30 18:30:00
1641,508,2024-09-29 17:30:00
1642,980,2023-05-26 21:45:00
1643,1231,2024-10-22 14:30:00
1644,217,2023-09-29 18:45:00
1645,252,2023-09-26 11:00:00
1646,371,2024-09-17 11:45:00
1647,1213,2022-07-07 16:45:00
1648,1189,2024-11-18 12:15:00
1650,253,2023-12-27 15:30:00
1652,507,2023-02-03 13:45:00
1653,1047,2022-03-05 15:15:00
1654,1046,2022-12-30 17:45:00
1655,584,2022-03-04 18:15:00
1656,74,2024-09-26 17:00:00
1658,345,2022-03-25 16:45:00
1660,821,2022-01-23 17:30:00
1661,516,2024-09-07 18:45:00
1662,642,2024-10-15 17:30:00
1663,301,2023-11-28 15:15:00
1664,703,2022-09-21 20:30:00
1665,780,2024-06-25 15:00:00
1667,795,2024-06-04 15:45:00
1668,1096,2022-02-05 10:00:00
1669,511,2022-03-02 14:00:00
1670,1472,2024-02-28 16:00:00
1671,203,2024-01-22 14:30:00
1672,743,2023-07-13 11:15:00
1673,1164,2022-03-09 19:15:00
1674,1090,2023-01-16 20:45:00
1675,1202,2024-07-29 10:45:00
1676,1416,2024-04-08 16:15:00
1677,151,2023-09-19 14:45:00
1678,1179,2023-06-25 20:45:00
1679,641,2024-09-06 16:15:00
1681,724,2023-12-20 13:15:00
1682,193,2023-09-15 19:30:00
1683,243,2022-09-10 17:30:00
1684,1373,2023-12-15 11:45:00
1687,1291,2023-06-17 18:00:00
1688,973,2022-10-20 16:45:00
1689,726,2022-06-08 18:30:00
1690,894,2022-08-21 17:30:00
1691,231,2022-09-12 13:30:00
1692,1209,2024-04-18 15:15:00
1693,1367,2022-08-28 13:30:00
1694,294,2024-08-10 12:00:00
1695,931,2024-04-21 14:15:00
1696,587,2023-04-23 17:15:00
1697,1191,2022-08-18 18:00:00
1698,1115,2022-08-14 19:15:00
1699,138,2022-09-27 14:30:00
1700,615,2023-02-08 20:00:00
1701,408,2022-06-26 19:00:00
1703,1462,2022-08-30 16:15:00
1704,797,2022-03-23 14:30:00
1705,1379,2023-03-20 12:00:00
1706,723,2024-11-19 16:15:00
1707,471,2022-08-09 19:15:00
1708,470,2022-12-16 17:45:00
1709,216,2023-11-24 14:30:00
1710,44,2023-04-27 20:00:00
1711,507,2023-11-22 16:30:00
1712,1178,2022-05-16 17:00:00
1713,540,2023-06-22 19:30:00
1714,380,2023-10-19 16:30:00
1715,135,2023-05-25 14:30:00
1716,1327,2023-09-25 22:30:00
1717,1517,2024-08-04 12:15:00
1718,792,2022-05-19 17:15:00
1719,577,2023-08-13 19:15:00
1720,64,2024-09-30 20:15:00
1721,965,2023-09-12 16:15:00
1722,388,2022-07-25 17:00:00
1724,589,2023-09-06 17:30:00
1725,506,2023-10-13 17:30:00
1726,795,2024-07-16 11:00:00
1727,201,2022-10-10 18:45:00
1728,1291,2024-11-18 12:30:00
1730,780,2024-11-05 18:30:00
1731,1272,2024-07-16 15:00:00
1733,916,2023-06-05 11:15:00
1734,147,2023-12-17 17:45:00
1735,743,2024-02-27 08:15:00
1736,1136,2024-06-10 16:30:00
1737,136,2024-05-13 19:30:00
1738,1349,2024-05-23 19:45:00
1739,370,2023-11-26 15:45:00
1740,1034,2023-06-05 15:15:00
1741,39,2022-10-09 21:00:00
1742,929,2024-04-27 16:30:00
1743,269,2024-07-03 10:45:00
1744,335,2024-05-04 19:30:00
1745,1301,2022-06-10 12:45:00
1746,800,2022-01-24 17:00:00
1749,1478,2022-10-19 20:30:00
1750,1241,2023-01-11 12:15:00
1751,720,2022-06-16 16:00:00
1752,512,2023-07-16 15:00:00
1753,513,2023-07-21 17:15:00
1754,234,2022-06-04 10:30:00
1755,327,2023-10-01 13:30:00
1757,1358,2024-05-31 15:00:00
1759,1299,2022-06-08 12:45:00
1760,1464,2023-11-04 17:15:00
1761,559,2023-04-11 11:15:00
1763,177,2023-10-26 18:15:00
1764,1440,2024-01-18 15:30:00
1765,907,2023-03-08 16:15:00
1766,1170,2023-12-24 09:45:00
1767,275,2022-11-17 12:30:00
1768,238,2023-03-18 19:00:00
1769,145,2023-07-22 16:00:00
1770,1073,2024-02-26 10:30:00
1771,331,2022-09-14 17:45:00
1772,1008,2022-04-19 20:00:00
1773,1313,2024-05-05 16:15:00
1775,804,2023-08-17 18:15:00
1776,881,2024-08-15 16:15:00
1777,1036,2022-01-15 14:15:00
1778,1510,2023-06-04 11:15:00
1779,1284,2024-06-13 13:45:00
1780,1351,2022-04-28 09:45:00
1781,952,2024-03-09 10:00:00
1783,788,2023-02-20 20:45:00
1784,962,2022-06-27 22:30:00
1785,674,2023-04-22 11:30:00
1786,693,2024-02-29 18:30:00
1787,36,2024-07-21 19:00:00
1788,578,2023-03-27 19:00:00
1789,1362,2023-01-23 13:15:00
1790,993,2024-08-29 12:30:00
1791,208,2023-07-15 15:00:00
1792,1345,2022-07-24 12:15:00
1793,145,2023-07-28 14:00:00
1794,401,2023-09-08 16:30:00
1796,1311,2023-10-14 17:30:00
1797,344,2023-08-29 18:15:00
1798,754,2022-07-14 14:30:00
1799,832,2023-11-25 10:30:00
1800,962,2024-03-18 11:15:00
1801,517,2023-10-06 21:15:00
1802,229,2023-10-10 17:00:00
1804,787,2022-03-12 18:30:00
1805,65,2024-10-10 10:30:00
1806,402,2022-09-16 10:15:00
1808,1271,2022-12-30 22:00:00
1809,669,2023-09-15 14:45:00
1810,748,2023-03-22 15:15:00
1812,1029,2024-06-06 16:15:00
1813,251,2023-10-08 18:15:00
1814,1103,2024-03-24 15:15:00
1815,1249,2023-05-01 20:30:00
1816,1357,2023-01-09 18:45:00
1817,1304,2022-12-03 17:30:00
1818,1008,2023-03-16 12:45:00
1819,1291,2024-01-21 19:45:00
