id,meet_id,location_id
8058,293,927
8059,274,685
8060,752,495
8061,731,372
8062,2694,1092
8063,3138,574
8064,3746,430
8065,3973,621
8066,337,1384
8067,3632,328
8068,3706,1031
8069,1713,846
8070,3385,1390
8071,532,1101
8072,3436,389
8073,2151,1230
8074,1745,542
8075,29,1389
8076,1082,198
8077,3222,56
8078,2157,486
8079,1534,1261
8080,683,866
8081,3711,220
8082,2317,1118
8083,2656,584
8084,1558,1066
8085,1348,1256
8086,2879,67
8087,64,70
8088,2345,133
8089,2419,82
8090,1302,322
8091,450,1045
8092,882,702
8093,3588,5
8094,1361,902
8095,2918,934
8096,1089,214
8097,2340,728
8098,3234,416
8099,276,111
8100,1494,1431
8101,3825,857
8102,2378,431
8103,991,56
8104,2925,600
8105,4081,288
8106,3826,1459
8107,2625,308
8108,445,1051
8109,383,173
8110,3060,236
8111,3609,1232
8112,195,122
8113,2523,31
8114,874,410
8115,1720,1370
8116,3183,77
8117,2909,1006
8118,2546,954
8119,3967,159
8120,1967,1247
8121,265,302
8122,1461,328
8123,1412,1375
8124,190,1067
8125,2752,1180
8126,1734,113
8127,869,574
8128,1755,401
8129,2470,154
8130,1800,1083
8131,3104,669
8132,184,1410
8133,1923,924
8134,48,960
8135,478,544
8136,120,836
8137,877,61
8138,2773,313
8139,1539,934
8140,2738,1258
8141,193,560
8142,2495,1500
8143,1404,709
8144,954,1412
8145,1824,514
8146,3080,1372
8147,2582,1095
8148,679,426
8149,3418,1367
8150,2521,627
8151,1245,56
8152,4058,946
8153,2898,550
8154,3372,1372
8155,3045,977
8156,2093,530
8157,1721,924
8158,4169,1127
8159,3200,1265
8160,1660,648
8161,2761,437
8162,1145,202
8163,2666,1331
8164,467,1078
8165,1416,1227
8166,1434,1244
8167,787,1433
8168,1511,1464
8169,955,1017
8170,1996,755
8171,2818,1321
8172,2435,802
8173,1237,1080
8174,617,1372
8175,4024,1311
8176,3972,1121
8177,2568,1331
8178,842,1490
8179,138,1145
8180,1272,1074
8181,2092,813
8182,2579,931
8183,1197,900
8184,2650,582
8185,74,571
8186,2297,1218
8187,3491,1198
8188,1013,32
8189,1279,151
8190,3257,213
8191,1297,730
8192,3900,844
8193,1441,1418
8194,386,284
8195,424,576
8196,861,577
8197,3706,978
8198,3449,1322
8199,1382,1188
8200,3225,116
8201,735,1377
8202,3285,167
8203,3345,218
8204,1602,962
8205,1522,1198
8206,4156,625
8207,1695,1126
8208,2567,1055
8209,2352,901
8210,1610,264
8211,2320,1363
8212,2376,706
8213,2887,1410
8214,3891,1266
8215,3540,285
8216,3242,820
8217,886,583
8218,1302,269
8219,980,218
8220,4127,230
8221,3541,106
8222,277,475
8223,4021,1497
8224,2656,881
8225,851,747
8226,1303,90
8227,2903,1512
8228,1241,932
8229,3304,543
8230,3388,1180
8231,3828,1452
8232,461,942
8233,3119,763
8234,1658,439
8235,270,593
8236,3617,1390
8237,1487,1496
8238,3402,1236
8239,3455,1062
8240,1980,840
8241,3907,405
8242,399,599
8243,1213,1112
8244,3675,55
8245,3737,933
8246,1383,1523
8247,2248,281
8248,147,1317
8249,3414,657
8250,2450,1139
8251,2063,501
8252,143,794
8253,2118,1339
8254,1868,1164
8255,150,1184
8256,3858,297
8257,2101,1143
8258,2706,728
8259,2518,1431
8260,720,24
8261,18,506
8262,64,851
8263,2756,256
8264,2145,102
8265,1866,687
8266,3404,477
8267,3473,82
8268,976,1118
8269,2134,1441
8270,2037,1508
8271,1465,528
8272,357,322
8273,1630,595
8274,2862,278
8275,3559,206
8276,2898,497
8277,146,260
8278,3700,596
8279,2437,287
8280,86,394
8281,980,836
8282,1794,595
8283,2239,1211
8284,2948,210
8285,3175,401
8286,2304,108
8287,1244,128
8288,2500,986
8289,2966,227
8290,2646,811
8291,3771,1186
8292,218,1452
8293,2418,395
8294,2994,1494
8295,2323,1289
8296,879,380
8297,292,620
8298,2212,1458
8299,2931,391
8300,789,1426
8301,1950,1458
8302,2223,1058
8303,1524,303
8304,1840,539
8305,1482,831
8306,4178,1136
8307,3099,914
8308,3567,982
8309,72,472
8310,3735,566
8311,2098,16
8312,3586,443
8313,3054,582
8314,1818,1130
8315,1606,493
8316,2488,1110
8317,1366,1006
8318,1514,904
8319,1439,1484
8320,539,446
8321,1695,134
8322,3285,114
8323,2078,838
8324,2265,664
8325,2935,1398
8326,46,698
8327,710,678
8328,3439,931
8329,1694,848
8330,305,400
8331,3188,531
8332,1426,1033
8333,1481,740
8334,2126,478
8335,2810,356
8336,2451,1177
8337,1386,853
8338,849,648
8339,3106,125
8340,1664,797
8341,3830,156
8342,1082,1381
8343,1137,1280
8344,1584,279
8345,3110,998
8346,161,247
8347,3583,1218
8348,38,1345
8349,1607,448
8350,2763,890
8351,1895,1080
8352,2854,1193
8353,2396,315
8354,3459,778
8355,905,1280
8356,3567,311
8357,3701,1065
8358,2551,603
8359,2527,17
8360,2702,772
8361,3569,357
8362,1708,99
8363,2616,624
8364,3589,1359
8365,1765,983
8366,2269,516
8367,3638,1251
8368,1060,413
8369,3768,543
8370,2388,1147
8371,526,479
8372,412,1131
8373,713,305
8374,835,1234
8375,1000,1301
8376,3880,3
8377,772,885
8378,777,1229
8379,2305,331
8380,3239,1138
8381,3948,137
8382,3329,1031
8383,1130,1532
8384,1467,363
8385,3592,475
8386,3396,563
8387,1565,1460
8388,25,843
8389,443,602
8390,988,136
8391,3482,1246
8392,3150,507
8393,132,151
8394,2300,1276
8395,452,506
8396,2067,516
8397,898,1532
8398,2417,1272
8399,3714,441
8400,1166,34
8401,1515,942
8402,2714,1266
8403,2614,96
8404,3447,97
8405,894,1009
8406,3993,795
8407,1704,60
8408,1098,1004
8409,962,1143
8410,1337,266
8411,2445,1226
8412,2853,1051
8413,3147,1498
8414,1157,830
8415,106,1158
8416,50,1034
8417,3594,682
8418,2587,528
8419,1489,1010
8420,123,1512
8421,2669,1092
8422,745,512
8423,1390,250
8424,757,337
8425,767,1025
8426,822,732
8427,1161,198
8428,1560,661
8429,1597,728
8430,497,383
8431,3320,271
8432,3817,1077
8433,3304,1458
8434,3174,1385
8435,1023,614
8436,2258,595
8437,3383,970
8438,339,1113
8439,3050,760
8440,1584,92
8441,2177,606
8442,1473,261
8443,547,1035
8444,2539,995
8445,3673,924
8446,1546,739
8447,298,1462
8448,130,1097
8449,273,651
8450,2152,1488
8451,3630,1227
8452,2112,369
8453,374,1457
8454,3877,1104
8455,1984,1123
8456,3968,468
8457,3288,709
8458,280,1041
8459,693,1210
8460,1130,1211
8461,1221,575
8462,3007,1221
8463,2622,67
8464,2660,359
8465,292,1051
8466,2625,1304
8467,2563,426
8468,162,1170
8469,2337,837
8470,565,651
8471,983,410
8472,3756,935
8473,2893,1469
8474,947,164
8475,3078,468
8476,660,107
8477,190,1124
8478,1711,1499
8479,2778,206
8480,625,1052
8481,3806,648
8482,338,995
8483,469,1478
8484,3717,576
8485,1563,288
8486,219,549
8487,883,529
8488,3259,1418
8489,2305,144
8490,3705,192
8491,1437,1088
8492,1239,349
8493,2758,89
8494,960,934
8495,2849,207
8496,1030,175
8497,3574,648
8498,970,309
8499,3837,469
8500,936,698
8501,3548,366
8502,3966,125
8503,1615,986
8504,2029,37
8505,2242,1084
8506,628,1484
8507,323,848
8508,1854,221
8509,2139,582
8510,637,257
8511,454,1304
8512,1302,647
8513,1381,940
8514,1874,284
8515,520,611
8516,1680,418
8517,1516,1515
8518,2598,1254
8519,1793,1234
8520,253,617
8521,1922,890
8522,43,807
8523,387,617
8524,1180,253
8525,3518,850
8526,970,443
8527,259,1371
8528,4042,69
8529,2383,1450
8530,819,247
8531,3959,1532
8532,3718,911
8533,1486,710
8534,77,576
8535,2964,449
8536,2721,1445
8537,1613,485
8538,2151,1100
8539,2968,1322
8540,1331,772
8541,2320,1286
8542,458,618
8543,399,977
8544,591,1147
8545,1637,1229
8546,3580,573
8547,641,1264
8548,2542,1106
8549,3881,501
8550,3164,860
8551,1039,1310
8552,1169,602
8553,2652,685
8554,1399,1064
8555,1141,274
8556,3047,460
8557,1658,12
8558,1568,1250
8559,4171,1364
8560,2796,60
8561,3154,522
8562,2856,865
8563,99,284
8564,667,741
8565,1080,156
8566,2341,1358
8567,2829,358
8568,2448,1420
8569,290,1168
8570,2119,198
8571,288,1095
8572,4020,40
8573,984,44
8574,1027,1434
8575,3661,861
8576,3468,466
8577,3490,225
8578,3261,927
8579,828,1224
8580,2729,1066
8581,1156,501
8582,2046,1009
8583,1091,1045
8584,1034,511
8585,3867,1087
8586,2881,1056
8587,1222,747
8588,485,454
8589,3135,414
8590,2606,70
8591,3745,343
8592,3937,513
8593,2609,718
8594,1496,168
8595,2664,1179
8596,2791,200
8597,936,511
8598,43,1425
8599,3,306
8600,4042,687
8601,3061,1000
8602,2541,964
8603,1836,394
8604,2804,785
8605,1974,1267
8606,905,235
8607,3462,4
8608,1019,522
8609,2116,569
8610,1584,1462
8611,44,845
8612,3187,149
8613,4179,180
8614,3573,370
8615,2544,457
8616,2193,1139
8617,2711,570
8618,2697,672
8619,988,246
8620,4023,17
8621,1483,225
8622,939,1293
8623,1479,483
8624,3096,1320
8625,3660,904
8626,1058,426
8627,3244,1191
8628,2917,796
8629,1251,1006
8630,3868,1018
8631,160,215
8632,1686,934
8633,2556,36
8634,3869,1428
8635,4204,186
8636,3242,1495
8637,3999,720
8638,1800,1221
8639,1129,1016
8640,3737,1474
8641,96,1139
8642,750,431
8643,2266,462
8644,2694,909
8645,3349,611
8646,520,908
8647,2072,596
8648,3976,709
8649,1521,493
8650,3064,1381
8651,2052,129
8652,959,955
8653,2427,6
8654,1166,1433
8655,3781,618
8656,1577,775
8657,1587,1463
8658,2490,705
8659,3225,925
8660,3949,202
8661,1122,1134
8662,2525,699
8663,797,31
8664,1404,1197
8665,154,1093
8666,1286,195
8667,3545,499
8668,3261,740
8669,93,817
8670,3146,1167
8671,1332,1479
8672,2526,1459
8673,1134,1494
8674,17,980
8675,2293,699
8676,2826,1162
8677,2463,1110
8678,2174,1007
8679,1525,561
8680,2910,109
8681,3443,572
8682,542,801
8683,275,457
8684,3490,1327
8685,3461,397
8686,2073,551
8687,4087,1024
8688,1959,422
8689,3182,1332
8690,159,632
8691,1009,802
8692,682,407
8693,2393,125
8694,2509,1239
8695,2068,1496
8696,3131,993
8697,266,879
8698,3779,1214
8699,3906,989
8700,1729,1249
8701,1440,1146
8702,2216,1367
8703,507,941
8704,1699,94
8705,2437,23
8706,1908,433
8707,1302,623
8708,2484,1532
8709,3974,342
8710,3712,342
8711,1222,105
8712,3997,1265
8713,2725,840
8714,2310,598
8715,3821,285
8716,2453,906
8717,3226,75
8718,1142,526
8719,3122,1415
8720,1699,1383
8721,1599,213
8722,1632,161
8723,2571,1312
8724,2373,1327
8725,3816,291
8726,249,659
8727,3670,1405
8728,3838,989
8729,2487,1025
8730,3075,1195
8731,112,546
8732,3505,779
8733,2880,727
8734,760,1521
8735,190,1368
8736,2387,794
8737,3987,1462
8738,36,901
8739,3731,718
8740,3363,322
8741,830,947
8742,3010,958
8743,3674,184
8744,2209,680
8745,2687,682
8746,2494,1041
8747,1002,1404
8748,3590,486
8749,3739,20
8750,2097,624
8751,1025,75
8752,4024,189
8753,3396,620
8754,1689,240
8755,1336,876
8756,2852,907
8757,2172,1148
8758,715,34
8759,2251,1441
8760,2585,563
8761,866,203
8762,3968,1196
8763,530,254
8764,2166,579
8765,3716,194
8766,2370,574
8767,2389,624
8768,3965,898
8769,1421,1364
8770,3700,600
8771,2676,1031
8772,3598,323
8773,2876,338
8774,439,1425
8775,1162,322
8776,3844,729
8777,1452,835
8778,4012,313
8779,2914,41
8780,4177,380
8781,1713,610
8782,1031,24
8783,1090,604
8784,936,137
8785,671,620
8786,426,789
8787,3086,1437
8788,1658,1061
8789,2749,354
8790,3518,1094
8791,1807,595
8792,83,1389
8793,1993,785
8794,2600,231
8795,934,441
8796,1822,903
8797,1328,368
8798,2301,349
8799,776,794
8800,533,1036
8801,2429,534
8802,1670,482
8803,3361,1268
8804,2977,339
8805,3099,1268
8806,243,1462
8807,3350,355
8808,3768,868
8809,89,995
8810,913,1442
8811,1838,1005
8812,1399,369
8813,771,46
8814,3395,1037
8815,2229,72
8816,594,349
8817,1129,1447
8818,2894,462
8819,2572,411
8820,1512,431
8821,1591,1478
8822,4201,319
8823,639,1031
8824,1014,154
8825,424,877
8826,28,877
8827,979,1099
8828,2813,473
8829,1758,837
8830,2861,1453
8831,2472,180
8832,60,600
8833,4160,695
8834,2740,934
8835,4180,381
8836,769,1262
8837,3572,1464
8838,3176,1464
8839,1770,847
8840,2558,139
8841,3114,1525
8842,1610,565
8843,1990,32
8844,4208,335
8845,1687,31
8846,2561,787
8847,3662,576
8848,2917,422
8849,1893,99
8850,1926,47
8851,1686,560
8852,621,236
8853,3016,1367
8854,3413,1003
8855,37,939
8856,2086,1433
8857,2029,899
8858,2067,1191
8859,3898,294
8860,2865,1171
8861,1191,1520
8862,2607,381
8863,1023,1155
8864,3430,1357
8865,3416,1459
8866,527,951
8867,945,1464
8868,1585,104
8869,2891,1079
8870,692,237
8871,1153,1386
8872,1201,114
8873,2835,366
8874,1928,1382
8875,897,642
8876,3588,603
8877,2684,1136
8878,1369,637
8879,1792,1494
8880,4013,752
8881,4164,921
8882,1175,771
8883,1951,992
8884,2663,1198
8885,4139,110
8886,3511,541
8887,3929,1054
8888,171,134
8889,1251,766
8890,3221,967
8891,3212,1413
8892,3673,310
8893,1078,57
8894,1680,125
8895,3637,64
8896,4063,1404
8897,3882,834
8898,1639,474
8899,3636,778
8900,3230,90
8901,3801,845
8902,867,1126
8903,2943,33
8904,3380,34
8905,3857,373
8906,3568,270
8907,3879,886
8908,1675,289
8909,1476,79
8910,135,803
8911,3304,1328
8912,224,94
8913,3302,501
8914,1898,711
8915,1196,1193
8916,3362,552
8917,3873,1256
8918,3773,86
8919,3215,1256
8920,3163,342
8921,1024,1086
8922,2488,927
8923,512,911
8924,2767,1281
8925,165,803
8926,1231,1537
8927,2381,656
8928,3496,343
8929,1371,793
8930,980,1137
8931,1950,1409
8932,1642,1256
8933,1981,722
8934,611,516
8935,3671,317
8936,1446,563
8937,3951,142
8938,4068,138
8939,4175,789
8940,1198,434
8941,1788,1431
8942,2065,19
8943,3381,928
8944,4078,856
8945,404,1327
8946,2035,1308
8947,2468,409
8948,2886,168
8949,866,634
8950,1256,789
8951,3488,990
8952,2858,594
8953,4115,334
8954,873,1024
8955,2877,55
8956,640,1230
8957,4022,1082
8958,770,522
8959,2125,1359
8960,4160,642
8961,2855,831
8962,4028,688
8963,2676,307
8964,1351,810
8965,3959,1268
8966,2682,1253
8967,264,138
8968,699,66
8969,384,994
8970,1941,1026
8971,1516,96
8972,2087,851
8973,3575,1278
8974,2071,318
8975,4103,1397
8976,3452,124
8977,3925,344
8978,3646,929
8979,3162,550
8980,2809,1186
8981,1400,1052
8982,1787,1498
8983,2693,1011
8984,2137,564
8985,3271,493
8986,2372,1370
8987,3370,472
8988,3466,180
8989,2631,1072
8990,2727,780
8991,994,522
8992,472,1349
8993,3175,381
8994,3304,791
8995,3059,206
8996,1259,1170
8997,3420,185
8998,1699,688
8999,3707,1181
9000,950,600
9001,1051,1406
9002,2595,452
9003,3742,586
9004,528,318
9005,1304,539
9006,3253,1361
9007,2150,1499
9008,1047,883
9009,60,1381
9010,3857,1475
9011,3036,545
9012,1451,185
9013,504,82
9014,3995,658
9015,3690,22
9016,620,1196
9017,2879,746
9018,1060,714
9019,3008,1156
9020,3028,88
9021,239,1504
9022,674,1432
9023,221,144
9024,3346,1151
9025,80,693
9026,654,965
9027,559,139
9028,2080,514
9029,2742,1387
9030,3155,802
9031,4010,1316
9032,4037,1419
9033,381,806
9034,4087,1536
9035,2866,110
9036,3767,777
9037,536,1094
9038,2375,812
9039,2894,1377
9040,2624,1516
9041,3119,1495
9042,463,966
9043,3875,1249
9044,3469,561
9045,3264,1095
9046,2873,1439
9047,2510,1387
9048,3926,248
9049,3716,438
9050,791,273
9051,2329,63
9052,3146,285
9053,2425,525
9054,2561,1352
9055,1451,319
9056,1898,1008
9057,2581,1038
9058,3715,213
9059,1211,78
9060,2001,197
9061,577,694
9062,241,745
9063,1457,484
9064,392,160
9065,2209,119
9066,1495,776
9067,2102,1188
9068,1773,720
9069,1318,325
9070,2176,1110
9071,734,1028
9072,899,1095
9073,2759,936
9074,976,561
9075,613,509
9076,1980,417
9077,3250,1173
9078,3955,962
9079,73,6
9080,1978,721
9081,3088,64
9082,1370,84
9083,4081,1451
9084,1711,1316
9085,3127,177
9086,2139,265
9087,2963,1466
9088,98,1352
9089,1562,1193
9090,3453,1101
9091,1914,1086
9092,107,125
9093,2777,1461
9094,3966,1097
9095,1550,809
9096,1889,275
9097,3377,1456
9098,87,412
9099,2783,717
9100,1795,613
9101,1189,803
9102,2954,1538
9103,2460,1003
9104,1945,557
9105,3801,1410
9106,3498,820
9107,950,413
9108,1469,978
9109,443,582
9110,3249,1055
9111,3691,1400
9112,3859,984
9113,528,131
9114,3210,538
9115,4046,810
9116,3351,19
9117,3156,1241
9118,3591,1169
9119,151,1312
9120,3210,1477
9121,2559,204
9122,1893,343
9123,1474,167
9124,438,1527
9125,729,13
9126,2064,1164
9127,1430,60
9128,3448,1241
9129,1460,1400
9130,3969,189
9131,1717,275
9132,3652,1421
9133,3268,492
9134,1528,753
9135,114,275
9136,2261,338
9137,3918,1540
9138,1073,1112
9139,2852,25
9140,2219,112
9141,3366,246
9142,1764,471
9143,2011,348
9144,913,76
9145,4046,944
9146,1496,656
9147,2996,154
9148,683,553
9149,844,1410
9150,1800,286
9151,2286,179
9152,3319,965
9153,139,281
9154,3203,790
9155,2157,1462
9156,1403,1000
9157,2710,857
9158,2077,944
9159,2586,821
9160,3752,1197
9161,1966,1113
9162,2511,647
9163,2225,61
9164,2283,231
9165,3902,1141
9166,860,199
9167,590,338
9168,1085,317
9169,3361,36
9170,4204,1479
9171,1752,1534
9172,500,795
9173,1541,533
9174,1052,1308
9175,1385,959
9176,4005,488
9177,3394,334
9178,1938,354
9179,3208,1110
9180,3512,555
9181,365,1509
9182,867,215
9183,2054,1468
9184,3248,1448
9185,2919,226
9186,780,970
9187,2602,1273
9188,2767,586
9189,2505,1340
9190,1514,965
9191,1190,87
9192,1558,1237
9193,2061,545
9194,3613,233
9195,2460,816
9196,316,462
9197,2358,539
9198,2757,248
9199,1000,1094
9200,1060,1145
9201,2493,175
9202,4092,1372
9203,2378,602
9204,494,175
9205,2942,186
9206,1543,740
9207,2682,1013
9208,3718,407
9209,560,980
9210,403,996
9211,2932,1161
9212,1374,904
9213,1993,387
9214,2975,484
9215,1240,1089
9216,4082,1219
9217,95,1001
9218,33,123
9219,893,981
9220,834,1340
9221,2391,1372
9222,3261,1228
9223,1074,238
9224,1146,114
9225,3731,588
9226,1373,278
9227,502,951
9228,139,899
9229,1338,1223
9230,369,1361
9231,3686,64
9232,1275,120
9233,373,1480
9234,1710,48
9235,2346,1198
9236,3535,834
9237,892,355
9238,3989,1004
9239,3482,1173
9240,2186,916
9241,1064,58
9242,1804,622
9243,193,731
9244,3870,531
9245,819,227
9246,2183,618
9247,2964,429
9248,3341,941
9249,4084,460
9250,560,1464
9251,3619,131
9252,38,601
9253,3431,834
9254,3510,1127
9255,2863,1316
9256,2553,336
9257,133,838
9258,202,443
9259,3791,588
9260,3341,1291
9261,1269,813
9262,990,1398
9263,2453,105
9264,4001,583
9265,3256,429
9266,3677,1425
9267,3829,1230
9268,546,603
9269,1620,289
9270,1661,290
9271,2934,1317
9272,2588,680
9273,2968,147
9274,4200,419
9275,3991,245
9276,1861,351
9277,1907,696
9278,3445,486
9279,1296,542
9280,3672,1431
9281,2586,984
9282,3307,552
9283,1939,1173
9284,1667,485
9285,1326,192
9286,271,556
9287,3911,666
9288,3592,886
9289,1236,649
9290,2798,1025
9291,1876,1009
9292,2028,60
9293,3549,435
9294,3416,845
9295,2461,881
9296,3519,34
9297,4052,497
9298,2954,225
9299,3528,497
9300,2067,927
9301,2564,979
9302,3839,389
9303,948,1306
9304,1638,255
9305,2388,753
9306,1923,424
9307,109,736
9308,3977,1262
9309,1814,1420
9310,2249,594
9311,406,168
9312,3809,897
9313,3905,1359
9314,1658,126
9315,864,1019
9316,1469,604
9317,1524,311
9318,3360,512
9319,3076,753
9320,3325,1457
9321,3211,389
9322,1775,1061
9323,3079,1401
9324,479,804
9325,1730,1318
9326,2017,1348
9327,807,111
9328,2718,1395
9329,1138,625
9330,2344,430
9331,3526,1339
9332,3639,462
9333,2479,66
9334,4131,924
9335,1894,1133
9336,2730,1405
9337,1913,594
9338,1087,286
9339,751,337
9340,90,820
9341,531,1502
9342,2248,1257
9343,3634,1407
9344,3298,1458
9345,2556,821
9346,1243,1149
9347,3441,985
9348,1658,610
9349,2284,1072
9350,2421,1535
9351,931,281
9352,1726,744
9353,2300,1016
9354,747,1103
9355,2564,308
9356,3335,185
9357,3340,529
9358,688,1462
9359,4079,868
9360,417,410
9361,986,338
9362,697,235
9363,1399,507
9364,3059,1418
9365,3981,1464
9366,527,955
9367,2077,570
9368,3711,822
9369,2843,1012
9370,1812,272
9371,3121,956
9372,4065,7
9373,2399,971
9374,1521,473
9375,63,420
9376,142,713
9377,312,1124
9378,532,898
9379,881,1052
9380,1731,1222
9381,4012,1285
9382,3718,838
9383,2924,977
9384,1427,996
9385,2225,976
9386,571,1011
9387,1421,1181
9388,1902,1454
9389,3378,366
9390,3343,1311
9391,2634,622
9392,1531,6
9393,4186,310
9394,2391,864
9395,555,1417
9396,218,334
9397,1153,585
9398,1289,1412
9399,2039,412
9400,215,36
9401,1462,1340
9402,2686,1162
9403,429,904
9404,2003,1105
9405,3572,208
9406,3692,1064
9407,2737,1100
9408,735,1361
9409,1802,68
9410,3577,1491
9411,1063,668
9412,667,668
9413,803,1495
9414,1236,596
9415,346,1027
9416,98,925
9417,781,955
9418,3229,1158
9419,3568,624
9420,2489,1156
9421,2594,418
9422,1482,1002
9423,422,1022
9424,814,314
9425,705,1310
9426,2527,859
9427,3456,1322
9428,1370,946
9429,2225,1460
9430,1915,480
9431,566,1151
9432,2345,64
9433,1438,1080
9434,2563,1455
9435,1018,494
9436,1455,495
9437,2762,352
9438,2110,197
9439,2780,931
9440,2903,1496
9441,1917,1465
9442,3041,706
9443,1621,383
9444,3935,394
9445,480,37
9446,1772,552
9447,2630,583
9448,937,1444
9449,2511,891
9450,632,808
9451,3937,440
9452,1036,669
9453,442,684
9454,2042,1352
9455,2983,886
9456,383,1043
9457,1107,320
9458,1818,146
9459,3304,1466
9460,972,95
9461,2732,486
9462,3098,809
9463,2828,948
9464,1726,1496
9465,3152,1045
9466,3983,973
9467,455,515
9468,460,859
9469,2709,475
9470,3225,1523
9471,3564,989
9472,3908,799
9473,1387,1249
9474,279,289
9475,1562,1250
9476,2102,440
9477,2938,712
9478,832,1404
9479,2953,54
9480,3808,568
9481,3639,759
9482,1877,1261
9483,1536,968
9484,2670,897
9485,3795,1272
9486,2610,65
9487,1946,839
9488,2247,13
9489,3429,922
9490,3787,630
9491,3250,425
9492,1186,562
9493,3028,763
9494,1646,1486
9495,151,80
9496,2055,193
9497,2683,1482
9498,3810,240
9499,251,469
9500,361,75
9501,2663,1015
9502,856,54
9503,2069,276
9504,2230,1133
9505,3763,1333
9506,3751,10
9507,232,1358
9508,1388,1046
9509,1823,974
9510,1821,147
9511,1962,1318
9512,2382,214
9513,2238,435
9514,2360,1364
9515,2064,282
9516,343,1347
9517,1234,1518
9518,4166,410
9519,1953,1205
9520,967,1174
9521,3634,549
9522,2806,892
9523,1877,1395
9524,3145,358
9525,4017,287
9526,3062,323
9527,978,774
9528,1757,512
9529,4095,1109
9530,662,1477
9531,261,1133
9532,3905,985
9533,1774,866
9534,327,440
9535,466,1538
9536,2240,107
9537,2668,554
9538,156,558
9539,81,384
9540,2304,1031
9541,2020,1272
9542,2376,153
9543,2930,1493
9544,2534,1493
9545,3649,1180
9546,2620,513
9547,3480,1371
9548,3024,1128
9549,2543,266
9550,3751,144
9551,3554,539
9552,3967,708
9553,2520,282
9554,1578,523
9555,2545,1278
9556,1865,1519
9557,4005,411
9558,1548,122
9559,3516,1186
9560,3184,447
9561,35,1328
9562,1530,482
9563,1172,774
9564,352,446
9565,3700,714
9566,3717,129
9567,185,1272
9568,2425,1334
9569,2748,267
9570,4093,416
9571,2694,970
9572,531,1128
9573,980,954
9574,3630,914
9575,379,1488
9576,1642,1073
9577,3947,1530
9578,616,677
9579,712,1139
9580,4129,1012
9581,724,210
9582,2207,293
9583,450,1139
9584,3043,565
9585,2418,513
9586,3342,632
9587,3799,319
9588,3289,971
9589,2024,1525
9590,1829,1057
9591,4021,139
9592,1887,1227
9593,977,1191
9594,2149,1412
9595,4081,1321
9596,1515,308
9597,3509,341
9598,1327,257
9599,1658,1525
9600,1787,1181
9601,2181,1300
9602,1210,611
9603,3180,812
9604,965,26
9605,1044,1073
9606,1100,1382
9607,2131,432
9608,1790,139
9609,1891,191
9610,3025,120
9611,4104,150
9612,2378,309
9613,2382,1182
9614,3163,993
9615,2781,699
9616,709,221
9617,2209,473
9618,2854,1177
9619,3215,402
9620,1066,458
9621,3781,813
9622,88,1042
9623,688,283
9624,3802,1101
9625,3055,120
9626,3965,341
9627,3520,1388
9628,1765,617
9629,1799,201
9630,1534,684
9631,2236,202
9632,2427,1490
9633,1537,201
9634,3416,284
9635,3531,988
9636,3670,1332
9637,1846,956
9638,3405,125
9639,525,642
9640,3656,875
9641,2252,1085
9642,3122,187
9643,1248,448
9644,2759,135
9645,3223,993
9646,1072,222
9647,2724,1080
9648,1624,735
9649,2705,249
9650,2077,680
9651,2853,901
9652,1266,1404
9653,772,869
9654,799,248
9655,1340,1326
9656,4017,1389
9657,42,242
9658,217,997
9659,630,412
9660,3173,475
9661,1581,634
9662,3124,1522
9663,1787,510
9664,3628,1055
9665,340,838
9666,3810,537
9667,2827,777
9668,853,834
9669,2274,39
9670,75,540
9671,507,197
9672,2828,1379
9673,1687,279
9674,1780,470
9675,2552,1481
9676,3376,430
9677,1273,639
9678,2008,859
9679,509,243
9680,4079,1112
9681,4153,1061
9682,794,412
9683,1327,875
9684,4023,1180
9685,2860,321
9686,2918,491
9687,2938,1143
9688,2616,1092
9689,1184,8
9690,3644,1534
9691,445,608
9692,1468,706
9693,3859,183
9694,200,962
9695,726,254
9696,199,1491
9697,3667,363
9698,1556,711
9699,3383,604
9700,933,1486
9701,2106,589
9702,2472,912
9703,4084,651
9704,2749,1220
9705,3478,841
9706,1768,1533
9707,1535,773
9708,1932,409
9709,2525,923
9710,3277,558
9711,3351,507
9712,439,547
9713,2392,1333
9714,2464,455
9715,2992,574
9716,3389,210
9717,1608,470
9718,2752,1087
9719,2119,1174
9720,3086,209
9721,2141,933
9722,1076,609
9723,1019,75
9724,3946,1067
9725,57,1384
9726,3770,841
9727,3090,1082
9728,1532,825
9729,3884,1128
9730,2399,410
9731,3562,1077
9732,3230,338
9733,2211,359
9734,2283,235
9735,333,1440
9736,3707,677
9737,2700,523
9738,3209,400
9739,1373,953
9740,3305,108
9741,705,265
9742,4177,791
9743,3879,1134
9744,2203,656
9745,3250,1340
9746,1505,1257
9747,1024,395
9748,3341,677
9749,839,615
9750,1252,784
9751,3597,108
9752,3397,986
9753,2996,642
9754,3488,1104
9755,2880,467
9756,476,1502
9757,1892,363
9758,1325,1447
9759,2741,308
9760,2694,462
9761,996,225
9762,2818,528
9763,3015,1042
9764,2495,252
9765,12,994
9766,2930,180
9767,1838,1416
9768,468,1210
9769,3541,1273
9770,3666,221
9771,2798,411
9772,3907,283
9773,1505,1391
9774,276,636
9775,2186,786
9776,3483,1453
9777,870,62
9778,1064,867
9779,2485,72
