meetId,locationId,id
1092,158,8084
1092,742,8085
1092,1316,8086
1092,801,8087
1092,564,8088
1092,141,8089
1092,1326,8090
1092,1118,8091
1093,272,8092
1093,1449,8093
1093,939,8094
1093,1328,8095
1093,1193,8096
1093,389,8097
1093,801,8098
1093,1329,8099
1093,475,8100
1094,1054,8101
1094,806,8102
1094,139,8103
1094,1451,8104
1094,900,8105
1094,1475,8106
1094,760,8107
1095,212,8108
1095,1120,8109
1095,301,8110
1095,917,8111
1095,1195,8112
1095,1021,8113
1095,1431,8114
1095,800,8115
1095,65,8116
1095,295,8117
1096,660,8118
1096,52,8119
1096,290,8120
1096,1073,8121
1096,270,8122
1096,1028,8123
1096,475,8124
1097,416,8125
1097,718,8126
1097,1240,8127
1097,704,8128
1097,256,8129
1098,1382,8130
1098,1528,8131
1098,746,8132
1098,689,8133
1098,895,8134
1098,1424,8135
1098,537,8136
1098,1094,8137
1099,435,8138
1099,771,8139
1099,787,8140
1099,1192,8141
1099,1487,8142
1099,118,8143
1099,1042,8144
1099,801,8145
1100,1451,8146
1100,1403,8147
1100,1033,8148
1100,241,8149
1100,135,8150
1101,1421,8151
1101,364,8152
1101,84,8153
1101,35,8154
1101,1317,8155
1101,601,8156
1101,609,8157
1101,1374,8158
1101,985,8159
1102,315,8160
1102,1421,8161
1102,1335,8162
1102,118,8163
1102,900,8164
1102,290,8165
1102,1342,8166
1102,631,8167
1103,534,8168
1103,127,8169
1103,1355,8170
1103,1381,8171
1103,929,8172
1103,1058,8173
1103,1428,8174
1103,1218,8175
1103,677,8176
1104,529,8177
1104,794,8178
1104,715,8179
1104,679,8180
1104,264,8181
1104,279,8182
1104,18,8183
1105,1044,8184
1105,386,8185
1105,697,8186
1105,1354,8187
1105,671,8188
1105,852,8189
1105,208,8190
1106,589,8191
1106,388,8192
1106,905,8193
1106,586,8194
1106,455,8195
1106,916,8196
1106,1191,8197
1106,528,8198
1106,1169,8199
1106,806,8200
1107,743,8201
1107,1108,8202
1107,1339,8203
1107,489,8204
1107,51,8205
1107,1019,8206
1107,601,8207
1107,1300,8208
1107,302,8209
1107,1022,8210
1108,242,8211
1108,1261,8212
1108,1149,8213
1108,269,8214
1108,1113,8215
1108,826,8216
1109,1172,8217
1109,951,8218
1109,67,8219
1109,125,8220
1109,864,8221
1109,1369,8222
1109,1461,8223
1109,761,8224
1110,190,8225
1110,721,8226
1110,655,8227
1110,826,8228
1110,1279,8229
1110,386,8230
1110,1142,8231
1111,1195,8232
1111,118,8233
1111,405,8234
1111,428,8235
1111,1104,8236
1111,1222,8237
1111,97,8238
1111,1148,8239
1112,67,8240
1112,1392,8241
1112,739,8242
1112,1019,8243
1112,1514,8244
1112,465,8245
1112,1486,8246
1112,666,8247
1113,303,8248
1113,625,8249
1113,1127,8250
1113,274,8251
1113,1447,8252
1113,257,8253
1114,1386,8254
1114,1162,8255
1114,172,8256
1114,130,8257
1114,508,8258
1114,1325,8259
1114,1160,8260
1114,46,8261
1114,1300,8262
1114,396,8263
1115,49,8264
1115,1141,8265
1115,600,8266
1115,1502,8267
1115,692,8268
1115,391,8269
1115,1114,8270
1115,196,8271
1116,1295,8272
1116,1189,8273
1116,141,8274
1116,320,8275
1116,1033,8276
1116,854,8277
1116,1187,8278
1116,326,8279
1116,1158,8280
1117,205,8281
1117,1403,8282
1117,1510,8283
1117,732,8284
1117,49,8285
1118,1440,8286
1118,237,8287
1118,86,8288
1118,1006,8289
1118,1109,8290
1118,570,8291
1118,476,8292
1118,354,8293
1119,579,8294
1119,1274,8295
1119,771,8296
1119,832,8297
1119,1194,8298
1120,971,8299
1120,668,8300
1120,1034,8301
1120,1534,8302
1120,127,8303
1120,1329,8304
1121,574,8305
1121,1258,8306
1121,1383,8307
1121,659,8308
1121,1087,8309
1121,931,8310
1122,1258,8311
1122,551,8312
1122,113,8313
1122,1392,8314
1122,296,8315
1122,1356,8316
1122,276,8317
1122,503,8318
1123,357,8319
1123,220,8320
1123,1360,8321
1123,906,8322
1123,242,8323
1123,1408,8324
1123,746,8325
1123,780,8326
1123,1098,8327
1123,1470,8328
1124,157,8329
1124,1184,8330
1124,1517,8331
1124,1203,8332
1124,1193,8333
1124,1239,8334
1124,1355,8335
1124,1422,8336
1124,537,8337
1125,403,8338
1125,689,8339
1125,27,8340
1125,514,8341
1125,964,8342
1126,335,8343
1126,964,8344
1126,638,8345
1126,664,8346
1126,1448,8347
1126,417,8348
1126,475,8349
1126,806,8350
1126,18,8351
1127,589,8352
1127,1041,8353
1127,17,8354
1127,94,8355
1127,98,8356
1127,844,8357
1127,923,8358
1128,1015,8359
1128,72,8360
1128,594,8361
1128,38,8362
1128,1348,8363
1128,616,8364
1129,850,8365
1129,355,8366
1129,369,8367
1129,153,8368
1129,340,8369
1129,1194,8370
1129,708,8371
1130,44,8372
1130,1010,8373
1130,713,8374
1130,874,8375
1130,938,8376
1131,1329,8377
1131,60,8378
1131,1187,8379
1131,690,8380
1131,1280,8381
1131,276,8382
1131,1451,8383
1131,131,8384
1132,679,8385
1132,1342,8386
1132,1540,8387
1132,1116,8388
1132,1432,8389
1132,1116,8390
1132,1012,8391
1133,455,8392
1133,159,8393
1133,181,8394
1133,369,8395
1133,768,8396
1133,788,8397
1133,890,8398
1133,1319,8399
1133,551,8400
1133,1516,8401
1134,228,8402
1134,816,8403
1134,796,8404
1134,1503,8405
1134,238,8406
1135,1418,8407
1135,939,8408
1135,358,8409
1135,452,8410
1135,229,8411
1135,1050,8412
1135,762,8413
1135,382,8414
1135,517,8415
1136,1350,8416
1136,626,8417
1136,1312,8418
1136,1164,8419
1136,1356,8420
1136,410,8421
1136,1018,8422
1137,772,8423
1137,396,8424
1137,525,8425
1137,1322,8426
1137,1058,8427
1137,1141,8428
1137,1375,8429
1138,1083,8430
1138,1434,8431
1138,331,8432
1138,1362,8433
1138,662,8434
1138,524,8435
1138,840,8436
1138,97,8437
1139,1329,8438
1139,910,8439
1139,1103,8440
1139,1066,8441
1139,69,8442
1139,643,8443
1139,1526,8444
1139,441,8445
1139,312,8446
1140,637,8447
1140,446,8448
1140,825,8449
1140,168,8450
1140,882,8451
1141,833,8452
1141,569,8453
1141,874,8454
1141,585,8455
1141,654,8456
1141,61,8457
1142,300,8458
1142,1041,8459
1142,1038,8460
1142,1191,8461
1142,277,8462
1142,921,8463
1142,1276,8464
1142,1375,8465
1142,1060,8466
1143,249,8467
1143,1424,8468
1143,363,8469
1143,489,8470
1143,1010,8471
1143,433,8472
1143,1161,8473
1143,1030,8474
1143,103,8475
1143,216,8476
1144,1021,8477
1144,945,8478
1144,1215,8479
1144,456,8480
1144,1007,8481
1145,1512,8482
1145,822,8483
1145,1386,8484
1145,1302,8485
1145,813,8486
1145,62,8487
1146,393,8488
1146,1081,8489
1146,837,8490
1146,1205,8491
1146,1405,8492
1146,1392,8493
1147,571,8494
1147,176,8495
1147,262,8496
1147,587,8497
1147,964,8498
1147,1144,8499
1147,1054,8500
1147,883,8501
1148,513,8502
1148,593,8503
1148,458,8504
1148,899,8505
1148,709,8506
1148,305,8507
1148,1140,8508
1149,911,8509
1149,794,8510
1149,761,8511
1149,1157,8512
1149,860,8513
1149,1288,8514
1149,24,8515
1149,739,8516
1150,832,8517
1150,1188,8518
1150,496,8519
1150,195,8520
1150,1080,8521
1150,1125,8522
1150,1539,8523
1151,1242,8524
1151,336,8525
1151,899,8526
1151,1531,8527
1151,662,8528
1152,232,8529
1152,1392,8530
1152,1062,8531
1152,1024,8532
1152,1380,8533
1152,105,8534
1152,1345,8535
1152,466,8536
1152,1041,8537
1153,533,8538
1153,88,8539
1153,256,8540
1153,393,8541
1153,538,8542
1153,842,8543
1153,1216,8544
1154,102,8545
1154,1057,8546
1154,630,8547
1154,341,8548
1154,366,8549
1154,1198,8550
1154,1093,8551
1155,1261,8552
1155,294,8553
1155,1234,8554
1155,119,8555
1155,832,8556
1156,1422,8557
1156,1488,8558
1156,252,8559
1156,317,8560
1156,247,8561
1156,33,8562
1156,1093,8563
1156,1171,8564
1156,1285,8565
1156,472,8566
1157,1509,8567
1157,1254,8568
1157,1493,8569
1157,1358,8570
1157,948,8571
1157,71,8572
1157,91,8573
1157,573,8574
1157,760,8575
1157,608,8576
1158,336,8577
1158,225,8578
1158,414,8579
1158,1116,8580
1158,392,8581
1158,44,8582
1158,1270,8583
1158,460,8584
1158,1169,8585
1159,1288,8586
1159,494,8587
1159,967,8588
1159,1190,8589
1159,984,8590
1159,785,8591
1159,1012,8592
1159,1388,8593
1159,869,8594
1159,301,8595
1160,1150,8596
1160,1279,8597
1160,111,8598
1160,1212,8599
1160,386,8600
1161,574,8601
1161,582,8602
1161,610,8603
1161,644,8604
1161,886,8605
1161,790,8606
1161,1175,8607
1161,608,8608
1162,1444,8609
1162,215,8610
1162,1346,8611
1162,1378,8612
1162,881,8613
1162,393,8614
1162,32,8615
1162,441,8616
1163,91,8617
1163,735,8618
1163,19,8619
1163,374,8620
1163,601,8621
1163,389,8622
1163,882,8623
1164,757,8624
1164,198,8625
1164,1338,8626
1164,151,8627
1164,1373,8628
1164,817,8629
1164,234,8630
1165,521,8631
1165,17,8632
1165,1024,8633
1165,901,8634
1165,904,8635
1166,1110,8636
1166,1190,8637
1166,394,8638
1166,851,8639
1166,1078,8640
1166,1162,8641
1167,573,8642
1167,1245,8643
1167,1226,8644
1167,1379,8645
1167,450,8646
1167,10,8647
1167,849,8648
1167,1327,8649
1167,114,8650
1168,476,8651
1168,288,8652
1168,389,8653
1168,1396,8654
1168,1245,8655
1168,916,8656
1168,290,8657
1168,595,8658
1168,1378,8659
1169,400,8660
1169,243,8661
1169,477,8662
1169,1445,8663
1169,832,8664
1169,43,8665
1169,906,8666
1169,509,8667
1169,423,8668
1169,409,8669
1170,234,8670
1170,1199,8671
1170,241,8672
1170,84,8673
1170,716,8674
1171,1267,8675
1171,127,8676
1171,1520,8677
1171,1206,8678
1171,268,8679
1172,1421,8680
1172,395,8681
1172,51,8682
1172,1487,8683
1172,298,8684
1172,871,8685
1172,259,8686
1172,1376,8687
1173,473,8688
1173,555,8689
1173,751,8690
1173,1329,8691
1173,679,8692
1173,968,8693
1173,395,8694
1173,308,8695
1174,36,8696
1174,396,8697
1174,1233,8698
1174,878,8699
1174,74,8700
1174,476,8701
1174,1035,8702
1174,855,8703
1175,345,8704
1175,285,8705
1175,1114,8706
1175,695,8707
1175,828,8708
1175,997,8709
1176,594,8710
1176,1042,8711
1176,797,8712
1176,195,8713
1176,635,8714
1176,1342,8715
1176,431,8716
1176,871,8717
1176,427,8718
1177,49,8719
1177,621,8720
1177,687,8721
1177,1299,8722
1177,491,8723
1177,17,8724
1177,309,8725
1178,327,8726
1178,701,8727
1178,1516,8728
1178,501,8729
1178,1248,8730
1178,218,8731
1178,292,8732
1178,886,8733
1179,1016,8734
1179,524,8735
1179,427,8736
1179,536,8737
1179,233,8738
1179,337,8739
1180,628,8740
1180,1230,8741
1180,177,8742
1180,869,8743
1180,1281,8744
1181,672,8745
1181,350,8746
1181,664,8747
1181,118,8748
1181,127,8749
1181,238,8750
1181,1083,8751
1182,763,8752
1182,307,8753
1182,870,8754
1182,786,8755
1182,563,8756
1182,1299,8757
1182,1513,8758
1182,1255,8759
1183,1356,8760
1183,517,8761
1183,656,8762
1183,1351,8763
1183,319,8764
1183,772,8765
1184,1137,8766
1184,1076,8767
1184,599,8768
1184,729,8769
1184,745,8770
1184,1539,8771
1184,1416,8772
1184,794,8773
1184,1342,8774
1185,1261,8775
1185,1338,8776
1185,148,8777
1185,431,8778
1185,601,8779
1185,1192,8780
1185,1134,8781
1186,417,8782
1186,266,8783
1186,502,8784
1186,755,8785
1186,123,8786
1186,1189,8787
1186,601,8788
1186,1354,8789
1187,935,8790
1187,791,8791
1187,1398,8792
1187,1342,8793
1187,602,8794
1187,707,8795
1187,1424,8796
1187,178,8797
1187,64,8798
1188,816,8799
1188,292,8800
1188,1113,8801
1188,585,8802
1188,909,8803
1188,1352,8804
1189,433,8805
1189,466,8806
1189,1394,8807
1189,290,8808
1189,1436,8809
1189,660,8810
1189,115,8811
1189,185,8812
1190,809,8813
1190,326,8814
1190,476,8815
1190,533,8816
1190,186,8817
1191,645,8818
1191,1205,8819
1191,617,8820
1191,326,8821
1191,237,8822
1191,585,8823
1191,948,8824
1191,1089,8825
1191,517,8826
1192,911,8827
1192,330,8828
1192,1413,8829
1192,1451,8830
1192,419,8831
1192,1278,8832
1192,530,8833
1193,336,8834
1193,39,8835
1193,744,8836
1193,1329,8837
1193,785,8838
1194,746,8839
1194,1008,8840
1194,802,8841
1194,1264,8842
1194,757,8843
1194,1134,8844
1194,1360,8845
1194,1334,8846
1194,43,8847
1194,1347,8848
1195,719,8849
1195,1112,8850
1195,383,8851
1195,969,8852
1195,1356,8853
1196,761,8854
1196,365,8855
1196,135,8856
1196,520,8857
1196,943,8858
1196,1523,8859
1196,1479,8860
1196,91,8861
1197,423,8862
1197,850,8863
1197,1487,8864
1197,518,8865
1197,526,8866
1198,792,8867
1198,85,8868
1198,1446,8869
1198,975,8870
1198,590,8871
1198,1479,8872
1198,1539,8873
1198,44,8874
1199,1361,8875
1199,921,8876
1199,118,8877
1199,1265,8878
1199,301,8879
1199,615,8880
1199,208,8881
1199,1247,8882
1199,557,8883
1199,756,8884
1200,167,8885
1200,642,8886
1200,1193,8887
1200,343,8888
1200,895,8889
1200,1202,8890
1200,1452,8891
1200,267,8892
1200,1518,8893
1200,886,8894
1201,1367,8895
1201,797,8896
1201,1253,8897
1201,392,8898
1201,854,8899
1201,734,8900
1201,480,8901
1201,1225,8902
1201,592,8903
1201,802,8904
1202,272,8905
1202,202,8906
1202,625,8907
1202,348,8908
1202,1309,8909
1202,709,8910
1202,554,8911
1202,1241,8912
1202,1347,8913
1203,1224,8914
1203,1418,8915
1203,1272,8916
1203,485,8917
1203,826,8918
1203,1049,8919
1204,999,8920
1204,80,8921
1204,946,8922
1204,458,8923
1204,883,8924
1204,1363,8925
1204,217,8926
1204,1361,8927
1204,74,8928
1205,647,8929
1205,169,8930
1205,203,8931
1205,1077,8932
1205,227,8933
1205,552,8934
1205,502,8935
1205,1438,8936
1205,570,8937
1206,460,8938
1206,909,8939
1206,799,8940
1206,436,8941
1206,146,8942
1206,297,8943
1207,1494,8944
1207,160,8945
1207,253,8946
1207,1159,8947
1207,57,8948
1207,1290,8949
1207,392,8950
1208,1211,8951
1208,921,8952
1208,794,8953
1208,1374,8954
1208,367,8955
1208,1341,8956
1208,897,8957
1208,361,8958
1208,891,8959
1209,1251,8960
1209,874,8961
1209,395,8962
1209,211,8963
1209,752,8964
1209,1228,8965
1209,608,8966
1209,725,8967
1209,830,8968
1209,417,8969
1210,1027,8970
1210,905,8971
1210,113,8972
1210,507,8973
1210,1402,8974
1210,872,8975
1210,166,8976
1210,1354,8977
1210,993,8978
1211,1189,8979
1211,378,8980
1211,1457,8981
1211,1398,8982
1211,1521,8983
1212,1370,8984
1212,1277,8985
1212,1069,8986
1212,60,8987
1212,1339,8988
1212,1388,8989
1212,958,8990
1212,34,8991
1213,1279,8992
1213,1202,8993
1213,611,8994
1213,364,8995
1213,147,8996
1214,1418,8997
1214,1436,8998
1214,1316,8999
1214,139,9000
1214,1481,9001
1214,501,9002
1214,1197,9003
1215,691,9004
1215,294,9005
1215,17,9006
1215,746,9007
1215,1256,9008
1215,259,9009
1215,658,9010
1216,1265,9011
1216,521,9012
1216,562,9013
1216,420,9014
1216,186,9015
1216,65,9016
1216,1127,9017
1216,124,9018
1216,1001,9019
1216,942,9020
1217,797,9021
1217,956,9022
1217,668,9023
1217,489,9024
1217,110,9025
1217,1402,9026
1218,727,9027
1218,586,9028
1218,199,9029
1218,720,9030
1218,343,9031
1218,737,9032
1219,816,9033
1219,909,9034
1219,1108,9035
1219,547,9036
1219,135,9037
1219,823,9038
1219,1089,9039
1219,458,9040
1220,221,9041
1220,815,9042
1220,163,9043
1220,1204,9044
1220,502,9045
1221,842,9046
1221,1531,9047
1221,253,9048
1221,1046,9049
1221,43,9050
1222,520,9051
1222,600,9052
1222,555,9053
1222,292,9054
1222,1133,9055
1222,549,9056
1222,655,9057
1222,323,9058
1222,272,9059
1222,588,9060
1223,42,9061
1223,1537,9062
1223,942,9063
1223,419,9064
1223,766,9065
1223,970,9066
1223,1416,9067
1223,531,9068
1224,689,9069
1224,1116,9070
1224,1313,9071
1224,911,9072
1224,46,9073
1224,908,9074
1224,1221,9075
1225,1539,9076
1225,168,9077
1225,1400,9078
1225,1157,9079
1225,201,9080
1225,832,9081
1226,241,9082
1226,852,9083
1226,1506,9084
1226,1261,9085
1226,1369,9086
1226,1516,9087
1226,294,9088
1226,757,9089
1226,37,9090
1226,1309,9091
1227,635,9092
1227,756,9093
1227,948,9094
1227,804,9095
1227,280,9096
1227,1357,9097
1227,362,9098
1227,1343,9099
1228,1184,9100
1228,223,9101
1228,1073,9102
1228,368,9103
1228,895,9104
1228,1038,9105
1229,59,9106
1229,65,9107
1229,182,9108
1229,493,9109
1229,408,9110
1229,231,9111
1229,1201,9112
1229,1073,9113
1230,652,9114
1230,204,9115
1230,867,9116
1230,314,9117
1230,418,9118
1230,1091,9119
1230,519,9120
1230,334,9121
1231,121,9122
1231,234,9123
1231,1482,9124
1231,340,9125
1231,85,9126
1231,69,9127
1231,1098,9128
1231,807,9129
1232,1375,9130
1232,326,9131
1232,1120,9132
1232,1228,9133
1232,1111,9134
1232,898,9135
1233,284,9136
1233,1291,9137
1233,102,9138
1233,840,9139
1233,1520,9140
1233,8,9141
1234,1005,9142
1234,1404,9143
1234,1234,9144
1234,199,9145
1234,863,9146
1234,459,9147
1234,1441,9148
1234,1459,9149
1234,840,9150
1235,370,9151
1235,217,9152
1235,786,9153
1235,900,9154
1235,627,9155
1235,17,9156
1235,532,9157
1235,1054,9158
1235,815,9159
1235,253,9160
1236,216,9161
1236,1202,9162
1236,1310,9163
1236,1142,9164
1236,958,9165
1236,484,9166
1236,1353,9167
1236,735,9168
1236,52,9169
1236,674,9170
1237,657,9171
1237,151,9172
1237,845,9173
1237,1168,9174
1237,999,9175
1238,222,9176
1238,313,9177
1238,839,9178
1238,349,9179
1238,1234,9180
1238,859,9181
1238,1120,9182
1238,1494,9183
1238,961,9184
1239,1182,9185
1239,71,9186
1239,118,9187
1239,1418,9188
1239,1348,9189
1239,968,9190
1239,382,9191
1240,83,9192
1240,674,9193
1240,858,9194
1240,24,9195
1240,280,9196
1240,1494,9197
1240,368,9198
1240,702,9199
1241,1379,9200
1241,1005,9201
1241,656,9202
1241,316,9203
1241,1094,9204
1241,1192,9205
1241,423,9206
1241,1122,9207
1242,1138,9208
1242,40,9209
1242,645,9210
1242,1058,9211
1242,132,9212
1242,825,9213
1242,457,9214
1242,975,9215
1242,447,9216
1242,1300,9217
1243,660,9218
1243,27,9219
1243,722,9220
1243,195,9221
1243,1198,9222
1243,909,9223
1243,1477,9224
1244,387,9225
1244,221,9226
1244,1093,9227
1244,704,9228
1244,356,9229
1245,1125,9230
1245,6,9231
1245,794,9232
1245,1125,9233
1245,801,9234
1245,1443,9235
1245,943,9236
1245,1155,9237
1245,307,9238
1246,832,9239
1246,771,9240
1246,951,9241
1246,944,9242
1246,311,9243
1246,434,9244
1246,1143,9245
1246,1178,9246
1247,980,9247
1247,963,9248
1247,1193,9249
1247,274,9250
1247,629,9251
1247,228,9252
1247,134,9253
1247,1124,9254
1247,298,9255
1248,1168,9256
1248,524,9257
1248,1209,9258
1248,725,9259
1248,1283,9260
1249,174,9261
1249,464,9262
1249,1337,9263
1249,282,9264
1249,860,9265
1249,1528,9266
1250,269,9267
1250,839,9268
1250,1177,9269
1250,295,9270
1250,905,9271
1250,1449,9272
1250,1175,9273
1250,672,9274
1250,29,9275
1250,1342,9276
1251,1423,9277
1251,1059,9278
1251,1458,9279
1251,1214,9280
1251,1531,9281
1251,109,9282
1252,601,9283
1252,609,9284
1252,787,9285
1252,723,9286
1252,1092,9287
1252,1154,9288
1252,100,9289
1252,243,9290
1253,198,9291
1253,730,9292
1253,868,9293
1253,888,9294
1253,443,9295
1254,999,9296
1254,732,9297
1254,1258,9298
1254,922,9299
1254,161,9300
1254,1158,9301
1255,353,9302
1255,1217,9303
1255,726,9304
1255,827,9305
1255,1103,9306
1255,1378,9307
1255,127,9308
1255,292,9309
1256,1123,9310
1256,1336,9311
1256,871,9312
1256,1443,9313
1256,180,9314
1256,776,9315
1256,200,9316
1256,209,9317
1256,815,9318
1257,1135,9319
1257,602,9320
1257,243,9321
1257,1198,9322
1257,1382,9323
1257,1082,9324
1258,503,9325
1258,1216,9326
1258,573,9327
1258,1241,9328
1258,1433,9329
1258,885,9330
1258,1243,9331
1258,1247,9332
1259,179,9333
1259,423,9334
1259,1358,9335
1259,1058,9336
1259,796,9337
1260,1515,9338
1260,1444,9339
1260,166,9340
1260,783,9341
1260,1464,9342
1261,377,9343
1261,743,9344
1261,765,9345
1261,192,9346
1261,1050,9347
1261,98,9348
1261,1268,9349
1261,478,9350
1262,1464,9351
1262,1252,9352
1262,1214,9353
1262,218,9354
1262,1516,9355
1262,637,9356
1262,547,9357
1262,792,9358
1263,1168,9359
1263,756,9360
1263,282,9361
1263,1198,9362
1263,326,9363
1264,1397,9364
1264,490,9365
1264,82,9366
1264,850,9367
1264,759,9368
1264,431,9369
1264,591,9370
1264,104,9371
1264,559,9372
1265,577,9373
1265,97,9374
1265,1067,9375
1265,1327,9376
1265,1233,9377
1266,727,9378
1266,537,9379
1266,172,9380
1266,54,9381
1266,477,9382
1266,1258,9383
1266,459,9384
1266,443,9385
1267,245,9386
1267,635,9387
1267,41,9388
1267,578,9389
1267,800,9390
1267,1066,9391
1267,292,9392
1267,1040,9393
1268,574,9394
1268,55,9395
1268,386,9396
1268,319,9397
1268,725,9398
1268,310,9399
1268,378,9400
1268,1361,9401
1268,967,9402
1268,472,9403
1269,394,9404
1269,131,9405
1269,1348,9406
1269,1271,9407
1269,641,9408
1270,274,9409
1270,340,9410
1270,1533,9411
1270,995,9412
1270,215,9413
1270,1149,9414
1270,916,9415
1270,663,9416
1271,1498,9417
1271,638,9418
1271,458,9419
1271,887,9420
1271,199,9421
1271,121,9422
1271,157,9423
1271,45,9424
1272,262,9425
1272,1464,9426
1272,399,9427
1272,933,9428
1272,900,9429
1272,840,9430
1272,1308,9431
1272,413,9432
1272,336,9433
1273,680,9434
1273,447,9435
1273,31,9436
1273,1074,9437
1273,1007,9438
1273,552,9439
1273,517,9440
1274,635,9441
1274,821,9442
1274,1531,9443
1274,1211,9444
1274,734,9445
1275,1244,9446
1275,985,9447
1275,1321,9448
1275,1505,9449
1275,1189,9450
1275,1305,9451
1276,830,9452
1276,970,9453
1276,1446,9454
1276,1125,9455
1276,986,9456
1276,1011,9457
1276,1267,9458
1276,829,9459
1277,270,9460
1277,708,9461
1277,1448,9462
1277,760,9463
1277,1081,9464
1277,1209,9465
1277,730,9466
1278,649,9467
1278,716,9468
1278,1339,9469
1278,1121,9470
1278,366,9471
1278,1179,9472
1278,850,9473
1278,61,9474
1278,495,9475
1278,87,9476
1279,778,9477
1279,1139,9478
1279,170,9479
1279,858,9480
1279,772,9481
1279,556,9482
1280,803,9483
1280,887,9484
1280,1519,9485
1280,1418,9486
1280,1341,9487
1280,950,9488
1280,1045,9489
1281,651,9490
1281,1492,9491
1281,1337,9492
1281,899,9493
1281,576,9494
1281,37,9495
1282,900,9496
1282,696,9497
1282,128,9498
1282,1154,9499
1282,844,9500
1282,267,9501
1282,695,9502
1283,254,9503
1283,1123,9504
1283,709,9505
1283,388,9506
1283,1020,9507
1283,62,9508
1283,460,9509
1283,252,9510
1283,234,9511
1283,1449,9512
1284,515,9513
1284,297,9514
1284,865,9515
1284,205,9516
1284,25,9517
1284,181,9518
1284,677,9519
1284,1043,9520
1284,219,9521
1285,1133,9522
1285,999,9523
1285,1062,9524
1285,1383,9525
1285,690,9526
1285,305,9527
1285,100,9528
1286,668,9529
1286,1261,9530
1286,367,9531
1286,1000,9532
1286,731,9533
1286,769,9534
1286,1159,9535
1286,929,9536
1286,1001,9537
1286,829,9538
1287,1291,9539
1287,723,9540
1287,125,9541
1287,1173,9542
1287,220,9543
1287,1481,9544
1287,503,9545
1287,864,9546
1288,1217,9547
1288,1290,9548
1288,25,9549
1288,1257,9550
1288,876,9551
1288,221,9552
1288,693,9553
1288,1217,9554
1288,455,9555
1288,727,9556
1289,1265,9557
1289,812,9558
1289,639,9559
1289,1241,9560
1289,254,9561
1289,690,9562
1289,1105,9563
1289,833,9564
1289,340,9565
1290,582,9566
1290,1246,9567
1290,244,9568
1290,168,9569
1290,881,9570
1290,1398,9571
1290,459,9572
1290,31,9573
1290,23,9574
1290,1331,9575
1291,793,9576
1291,41,9577
1291,625,9578
1291,1375,9579
1291,1369,9580
1291,1314,9581
1291,703,9582
1292,3,9583
1292,792,9584
1292,122,9585
1292,1119,9586
1292,1193,9587
1293,1190,9588
1293,691,9589
1293,519,9590
1293,1461,9591
1293,588,9592
1293,1486,9593
1293,906,9594
1293,1150,9595
1293,1431,9596
1293,58,9597
1294,1134,9598
1294,137,9599
1294,874,9600
1294,703,9601
1294,1465,9602
1294,326,9603
1295,844,9604
1295,115,9605
1295,1329,9606
1295,318,9607
1295,1362,9608
1295,324,9609
1295,1062,9610
1295,39,9611
1295,708,9612
1295,1115,9613
1296,933,9614
1296,915,9615
1296,254,9616
1296,480,9617
1296,180,9618
1296,162,9619
1296,1482,9620
1296,240,9621
1296,449,9622
1297,517,9623
1297,593,9624
1297,405,9625
1297,1193,9626
1297,208,9627
1297,378,9628
1297,1400,9629
1297,303,9630
1298,1464,9631
1298,1226,9632
1298,792,9633
1298,759,9634
1298,1067,9635
1298,139,9636
1298,772,9637
1298,572,9638
1298,700,9639
1299,388,9640
1299,664,9641
1299,1497,9642
1299,197,9643
1299,1235,9644
1299,981,9645
1299,1354,9646
1300,104,9647
1300,1173,9648
1300,916,9649
1300,1499,9650
1300,1495,9651
1300,1247,9652
1300,572,9653
1300,318,9654
1301,55,9655
1301,772,9656
1301,1062,9657
1301,1491,9658
1301,731,9659
1301,329,9660
1301,123,9661
1302,1090,9662
1302,592,9663
1302,234,9664
1302,272,9665
1302,715,9666
1302,286,9667
1302,480,9668
1302,676,9669
1302,1510,9670
1302,151,9671
1303,1260,9672
1303,565,9673
1303,1226,9674
1303,264,9675
1303,971,9676
1303,1488,9677
1303,431,9678
1304,581,9679
1304,711,9680
1304,381,9681
1304,1214,9682
1304,1297,9683
1305,710,9684
1305,1338,9685
1305,233,9686
1305,730,9687
1305,1024,9688
1305,503,9689
1306,1497,9690
1306,1074,9691
1306,681,9692
1306,712,9693
1306,708,9694
1306,638,9695
1306,1210,9696
1306,592,9697
1306,1492,9698
1306,892,9699
1307,1085,9700
1307,764,9701
1307,703,9702
1307,1169,9703
1307,577,9704
1307,640,9705
1308,1460,9706
1308,1351,9707
1308,1019,9708
1308,1331,9709
1308,735,9710
1308,818,9711
1308,319,9712
1308,139,9713
1308,731,9714
1308,548,9715
1309,748,9716
1309,651,9717
1309,1303,9718
1309,720,9719
1309,102,9720
1309,525,9721
1309,747,9722
1309,1499,9723
1309,775,9724
1309,1094,9725
1310,617,9726
1310,855,9727
1310,1359,9728
1310,234,9729
1310,1289,9730
1311,277,9731
1311,237,9732
1311,467,9733
1311,827,9734
1311,857,9735
1311,46,9736
1311,232,9737
1311,1265,9738
1311,796,9739
1311,1463,9740
1312,851,9741
1312,341,9742
1312,1367,9743
1312,1361,9744
1312,1023,9745
1312,504,9746
1312,648,9747
1312,1165,9748
1312,396,9749
1313,796,9750
1313,145,9751
1313,1007,9752
1313,1029,9753
1313,1139,9754
1314,1257,9755
1314,1379,9756
1314,625,9757
1314,1,9758
